Gene,Z-Score
Gene_56960,-0.462209901
Gene_56961,-0.794899236
Gene_56962,-0.269926711
Gene_56963,-1.16533848
Gene_56964,-3.101422673
Gene_56965,0.710349996
Gene_56966,-0.569106774
Gene_56967,0.284701609
Gene_56968,-0.157443837
Gene_56969,1.018524549
Gene_56970,-0.4677448
Gene_56971,-1.260828244
Gene_56972,0.851613051
Gene_56973,-2.376037844
Gene_56974,0.221632352
Gene_56975,0.209740915
Gene_56976,0.647170502
Gene_56977,2.408669967
Gene_56978,-0.380176293
Gene_56979,0.469853115
Gene_56980,0.644138458
Gene_56981,0.092944187
Gene_56982,-0.82470673
Gene_56983,-1.544149868
Gene_56984,-0.691693957
Gene_56985,-1.382580825
Gene_56986,-1.265026879
Gene_56987,0.054752377
Gene_56988,-1.308816124
Gene_56989,0.611370052
Gene_56990,-1.124155503
Gene_56991,0.826758056
Gene_56992,-0.962192987
Gene_56993,0.690267626
Gene_56994,0.198239995
Gene_56995,0.570501197
Gene_56996,-0.414115409
Gene_56997,-0.4873983
Gene_56998,1.745196644
Gene_56999,-1.004489724
Gene_57000,-0.800378953
Gene_57001,-1.958367359
Gene_57002,-0.728037657
Gene_57003,-1.477583184
Gene_57004,1.663261666
Gene_57005,0.689432283
Gene_57006,-0.624866709
Gene_57007,0.804479143
Gene_57008,-2.797383927
Gene_57009,-1.102881803
Gene_57010,0.727604427
Gene_57011,-1.158402042
Gene_57012,-0.649537907
Gene_57013,0.940949334
Gene_57014,0.38816129
Gene_57015,-1.235588559
Gene_57016,-0.365440779
Gene_57017,-0.624648694
Gene_57018,-0.692879099
Gene_57019,-0.596962807
Gene_57020,1.226534108
Gene_57021,-0.799889496
Gene_57022,1.180564032
Gene_57023,0.862178696
Gene_57024,0.962881621
Gene_57025,0.526167618
Gene_57026,0.531706398
Gene_57027,0.211028394
Gene_57028,-0.520390752
Gene_57029,1.580766998
Gene_57030,-0.411613907
Gene_57031,-0.10693696
Gene_57032,0.669074654
Gene_57033,0.466444597
Gene_57034,-1.276787818
Gene_57035,-0.176062388
Gene_57036,-0.19642133
Gene_57037,1.305534212
Gene_57038,0.473831893
Gene_57039,1.764806803
Gene_57040,-0.087106621
Gene_57041,-0.052317712
Gene_57042,-0.08198737
Gene_57043,0.454342288
Gene_57044,2.742907535
Gene_57045,0.10509362
Gene_57046,-0.888556851
Gene_57047,0.327647454
Gene_57048,-0.670279745
Gene_57049,-0.548810516
Gene_57050,0.192704386
Gene_57051,1.820874118
Gene_57052,-0.288146006
Gene_57053,0.301552579
Gene_57054,-0.020183203
Gene_57055,0.670685258
Gene_57056,-2.284844282
Gene_57057,-0.282448691
Gene_57058,-0.127463494
Gene_57059,0.250630936
Gene_57060,0.76968084
Gene_57061,1.370427492
Gene_57062,0.101929037
Gene_57063,1.536640538
Gene_57064,0.807033422
Gene_57065,1.141965539
Gene_57066,0.426589312
Gene_57067,0.339224956
Gene_57068,1.38182376
Gene_57069,0.443387407
Gene_57070,0.528199569
Gene_57071,-0.91402256
Gene_57072,0.007714
Gene_57073,-0.324046166
Gene_57074,0.954835094
Gene_57075,0.543149899
Gene_57076,0.636913038
Gene_57077,-0.225221492
Gene_57078,-0.410435553
Gene_57079,0.306091901
Gene_57080,1.214588006
Gene_57081,-0.90758753
Gene_57082,-0.471098613
Gene_57083,1.973986049
Gene_57084,-1.032675737
Gene_57085,1.14723856
Gene_57086,-1.670880697
Gene_57087,-0.596778211
Gene_57088,0.813452507
Gene_57089,-0.50587424
Gene_57090,-0.358792348
Gene_57091,-1.69576412
Gene_57092,-0.919177205
Gene_57093,-1.546188294
Gene_57094,-1.286165657
Gene_57095,0.726032342
Gene_57096,-1.29621414
Gene_57097,0.287935398
Gene_57098,-0.115199234
Gene_57099,-1.091482932
Gene_57100,-1.181025843
Gene_57101,0.583166819
Gene_57102,0.658846749
Gene_57103,1.190381614
Gene_57104,-0.168886792
Gene_57105,-0.471081499
Gene_57106,-1.831194349
Gene_57107,-0.013353055
Gene_57108,-1.394877618
Gene_57109,-0.57376621
Gene_57110,-0.336335834
Gene_57111,-1.027241474
Gene_57112,1.380706063
Gene_57113,2.483877958
Gene_57114,1.46063852
Gene_57115,1.420337809
Gene_57116,0.47538672
Gene_57117,0.956500338
Gene_57118,0.802717973
Gene_57119,-0.412023958
Gene_57120,1.225835173
Gene_57121,-0.567079943
Gene_57122,1.179651303
Gene_57123,0.866880317
Gene_57124,-0.180660688
Gene_57125,-1.149003242
Gene_57126,0.804839841
Gene_57127,-0.926891866
Gene_57128,0.442867563
Gene_57129,0.343763869
Gene_57130,0.138450148
Gene_57131,0.260315002
Gene_57132,-0.257130093
Gene_57133,-0.871668711
Gene_57134,0.547112153
Gene_57135,2.00076434
Gene_57136,1.011971478
Gene_57137,0.693102984
Gene_57138,-0.457625356
Gene_57139,2.79521621
Gene_57140,0.553836638
Gene_57141,0.319067227
Gene_57142,0.796565554
Gene_57143,-0.995456295
Gene_57144,0.239480286
Gene_57145,0.853289204
Gene_57146,0.085897223
Gene_57147,-1.534661378
Gene_57148,0.759018716
Gene_57149,-0.247452199
Gene_57150,1.239460592
Gene_57151,-0.033019124
Gene_57152,-0.827771956
Gene_57153,0.193904741
Gene_57154,0.121166901
Gene_57155,0.957948655
Gene_57156,0.465294923
Gene_57157,-0.725327897
Gene_57158,0.569891735
Gene_57159,0.916882845
Gene_57160,-0.78688443
Gene_57161,0.198399246
Gene_57162,-1.068030711
Gene_57163,1.45184696
Gene_57164,1.011933356
Gene_57165,-0.432559595
Gene_57166,-0.50175601
Gene_57167,-0.042394091
Gene_57168,-0.048493866
Gene_57169,-0.206225559
Gene_57170,-0.041944799
Gene_57171,-1.062039811
Gene_57172,-1.092361619
Gene_57173,-1.045876074
Gene_57174,0.209647529
Gene_57175,1.075696655
Gene_57176,2.183095162
Gene_57177,1.598675865
Gene_57178,-0.80212727
Gene_57179,1.20048994
Gene_57180,0.152189316
Gene_57181,0.570520693
Gene_57182,1.611476059
Gene_57183,1.285315092
Gene_57184,-0.605735063
Gene_57185,-0.301690999
Gene_57186,-0.083739404
Gene_57187,0.17722303
Gene_57188,0.422169357
Gene_57189,1.522719265
Gene_57190,-0.111774401
Gene_57191,-0.369542245
Gene_57192,0.17708586
Gene_57193,-0.554830256
Gene_57194,1.535943372
Gene_57195,-1.117383799
Gene_57196,-2.088948074
Gene_57197,-0.853976294
Gene_57198,-2.077547642
Gene_57199,0.338167368
Gene_57200,-1.266074053
Gene_57201,2.086914892
Gene_57202,0.214936043
Gene_57203,-0.309845034
Gene_57204,-1.210049013
Gene_57205,0.192128356
Gene_57206,1.769218662
Gene_57207,-1.905017416
Gene_57208,0.807246967
Gene_57209,-0.841055693
Gene_57210,1.143181183
Gene_57211,-0.774747638
Gene_57212,1.523110751
Gene_57213,0.594456724
Gene_57214,-1.019112679
Gene_57215,-0.945160935
Gene_57216,-0.219730144
Gene_57217,-1.054201073
Gene_57218,-1.605948648
Gene_57219,1.231547304
Gene_57220,-1.938228248
Gene_57221,1.617239277
Gene_57222,-0.424854691
Gene_57223,0.455825674
Gene_57224,2.307462518
Gene_57225,0.683454234
Gene_57226,-0.647410725
Gene_57227,1.784202502
Gene_57228,-1.845480866
Gene_57229,0.223127132
Gene_57230,1.287295756
Gene_57231,-0.468604289
Gene_57232,-1.043119422
Gene_57233,-1.243954133
Gene_57234,-0.09879072
Gene_57235,-1.993670691
Gene_57236,-1.916353455
Gene_57237,-0.64756284
Gene_57238,-0.447129958
Gene_57239,0.319175366
Gene_57240,-0.327788449
Gene_57241,-0.689162848
Gene_57242,1.256542508
Gene_57243,0.354608726
Gene_57244,1.858160274
Gene_57245,-0.018076868
Gene_57246,-1.644639174
Gene_57247,-0.696476521
Gene_57248,-1.192127593
Gene_57249,0.132737965
Gene_57250,0.160255588
Gene_57251,-1.229744349
Gene_57252,-0.229559067
Gene_57253,0.438674353
Gene_57254,-0.992491122
Gene_57255,3.228376827
Gene_57256,-0.502585513
Gene_57257,-0.193629679
Gene_57258,-0.681060801
Gene_57259,-1.392255362
Gene_57260,-0.779520792
Gene_57261,-0.552151237
Gene_57262,0.385343869
Gene_57263,0.092247554
Gene_57264,-1.213764074
Gene_57265,0.456148226
Gene_57266,0.075813949
Gene_57267,1.219321707
Gene_57268,2.024123247
Gene_57269,0.652296406
Gene_57270,0.691811525
Gene_57271,-0.771122722
Gene_57272,-0.139561488
Gene_57273,-2.485025817
Gene_57274,-0.478189466
Gene_57275,0.503790085
Gene_57276,1.60425796
Gene_57277,-0.255303238
Gene_57278,-0.284573491
Gene_57279,-0.426837637
Gene_57280,-0.911132642
Gene_57281,-0.964308834
Gene_57282,-0.879349512
Gene_57283,1.257490489
Gene_57284,-0.194687755
Gene_57285,-1.135377858
Gene_57286,-1.028190455
Gene_57287,-1.937317189
Gene_57288,-0.35996767
Gene_57289,-0.653913519
Gene_57290,0.166876297
Gene_57291,0.744159457
Gene_57292,-0.806247699
Gene_57293,-0.228639714
Gene_57294,1.048960698
Gene_57295,-0.696764089
Gene_57296,-1.245697426
Gene_57297,0.4215445
Gene_57298,1.141182819
Gene_57299,1.082259766
Gene_57300,-0.705662409
Gene_57301,-1.085885214
Gene_57302,-0.251251031
Gene_57303,0.026167852
Gene_57304,-0.019380078
Gene_57305,-0.57777406
Gene_57306,1.173431905
Gene_57307,1.332773728
Gene_57308,-1.364006133
Gene_57309,-0.959159149
Gene_57310,-0.239714006
Gene_57311,-0.114008853
Gene_57312,0.484313612
Gene_57313,-0.385408834
Gene_57314,-0.217365132
Gene_57315,-2.355704371
Gene_57316,1.212669968
Gene_57317,-1.791996498
Gene_57318,-1.790019356
Gene_57319,-1.595133379
Gene_57320,-0.876270561
Gene_57321,1.013818069
Gene_57322,1.012580942
Gene_57323,-0.546252641
Gene_57324,-1.517987991
Gene_57325,0.338425281
Gene_57326,-0.339876681
Gene_57327,0.837489265
Gene_57328,-1.251326753
Gene_57329,-0.312243404
Gene_57330,0.707219573
Gene_57331,0.936954593
Gene_57332,1.403405111
Gene_57333,1.417117116
Gene_57334,-0.157697379
Gene_57335,0.946052939
Gene_57336,0.9976418
Gene_57337,-1.234078825
Gene_57338,0.601606388
Gene_57339,-0.22225495
Gene_57340,0.640696256
Gene_57341,0.485253815
Gene_57342,1.057429803
Gene_57343,0.63249064
Gene_57344,-0.290396598
Gene_57345,0.199287415
Gene_57346,-0.829297921
Gene_57347,1.289415101
Gene_57348,0.903938962
Gene_57349,-1.27096746
Gene_57350,0.337062653
Gene_57351,1.50859783
Gene_57352,0.75437653
Gene_57353,0.453360349
Gene_57354,0.651066323
Gene_57355,0.139402173
Gene_57356,-0.730924734
Gene_57357,-0.399863456
Gene_57358,-0.68217743
Gene_57359,0.395567378
Gene_57360,1.273792528
Gene_57361,1.115285096
Gene_57362,-1.142579834
Gene_57363,-0.856565598
Gene_57364,-0.578187256
Gene_57365,0.203527244
Gene_57366,-0.888489875
Gene_57367,0.869256362
Gene_57368,-1.274695236
Gene_57369,0.792484927
Gene_57370,0.562198726
Gene_57371,-1.278590553
Gene_57372,-0.099751268
Gene_57373,-0.494259705
Gene_57374,-1.073611215
Gene_57375,0.661174694
Gene_57376,0.276944549
Gene_57377,-0.753831012
Gene_57378,1.722422378
Gene_57379,-0.276666898
Gene_57380,-0.868865663
Gene_57381,0.160485434
Gene_57382,1.590930334
Gene_57383,-1.113056057
Gene_57384,0.121431455
Gene_57385,-0.196174662
Gene_57386,0.312955566
Gene_57387,-0.91601713
Gene_57388,0.427948842
Gene_57389,0.335482025
Gene_57390,0.824088759
Gene_57391,0.438580751
Gene_57392,0.913894891
Gene_57393,0.412098371
Gene_57394,0.953914093
Gene_57395,0.75304077
Gene_57396,0.479652909
Gene_57397,0.585427304
Gene_57398,0.345015543
Gene_57399,-0.670125339
Gene_57400,0.106852657
Gene_57401,-0.546223104
Gene_57402,0.521307845
Gene_57403,-2.298959551
Gene_57404,-0.314381509
Gene_57405,-1.219043505
Gene_57406,-0.021485295
Gene_57407,-0.905597561
Gene_57408,1.71327488
Gene_57409,-1.155564403
Gene_57410,-0.415402942
Gene_57411,1.529226118
Gene_57412,1.150667477
Gene_57413,1.12547382
Gene_57414,-1.626146566
Gene_57415,-0.209212784
Gene_57416,-0.989388403
Gene_57417,0.434034684
Gene_57418,0.703060616
Gene_57419,1.24235552
Gene_57420,0.054893536
Gene_57421,-0.621529892
Gene_57422,-0.685833001
Gene_57423,0.006360626
Gene_57424,0.443728243
Gene_57425,0.714907617
Gene_57426,0.261545598
Gene_57427,-1.16949453
Gene_57428,0.145249672
Gene_57429,0.35394072
Gene_57430,-2.387859931
Gene_57431,0.200909931
Gene_57432,-0.010066914
Gene_57433,0.74874337
Gene_57434,-0.76611834
Gene_57435,-0.087975366
Gene_57436,-0.306228686
Gene_57437,0.149081284
Gene_57438,-0.888081971
Gene_57439,0.834547822
Gene_57440,-1.453272011
Gene_57441,0.440822647
Gene_57442,2.58861475
Gene_57443,-0.203672846
Gene_57444,1.175901064
Gene_57445,-0.442193025
Gene_57446,1.537461975
Gene_57447,-0.185778985
Gene_57448,0.10010198
Gene_57449,0.106701843
Gene_57450,-1.228405283
Gene_57451,0.556843774
Gene_57452,-0.056551222
Gene_57453,-0.163198178
Gene_57454,-1.999527884
Gene_57455,1.658246334
Gene_57456,2.279209885
Gene_57457,-2.550507778
Gene_57458,0.126095637
Gene_57459,0.150079972
Gene_57460,1.788741283
Gene_57461,-0.711205091
Gene_57462,1.436251744
Gene_57463,-0.831591834
Gene_57464,-0.068043437
Gene_57465,1.044876711
Gene_57466,0.511763695
Gene_57467,0.048074906
Gene_57468,0.304565971
Gene_57469,1.108560215
Gene_57470,-0.100377753
Gene_57471,0.354212121
Gene_57472,1.280677899
Gene_57473,0.089614149
Gene_57474,-0.452171171
Gene_57475,0.716608682
Gene_57476,1.212788074
Gene_57477,1.204524808
Gene_57478,0.697951153
Gene_57479,1.575434174
Gene_57480,0.174009155
Gene_57481,-0.463605773
Gene_57482,-1.385566419
Gene_57483,-0.985122499
Gene_57484,0.465991561
Gene_57485,0.466841628
Gene_57486,1.450108469
Gene_57487,0.661133547
Gene_57488,0.42359178
Gene_57489,-0.561495619
Gene_57490,1.183084229
Gene_57491,2.421474111
Gene_57492,-0.317795502
Gene_57493,-0.737109275
Gene_57494,-0.673753338
Gene_57495,1.64652394
Gene_57496,0.757744217
Gene_57497,0.084704545
Gene_57498,0.568694197
Gene_57499,-1.606112001
Gene_57500,1.718237685
Gene_57501,0.703687842
Gene_57502,0.848257432
Gene_57503,-0.449960959
Gene_57504,-1.205624533
Gene_57505,0.200489325
Gene_57506,0.525707901
Gene_57507,0.170577401
Gene_57508,0.917201087
Gene_57509,-0.8688746
Gene_57510,-0.881114352
Gene_57511,-0.791162155
Gene_57512,-1.100771629
Gene_57513,-0.416149203
Gene_57514,-0.341526135
Gene_57515,0.16657685
Gene_57516,0.897044986
Gene_57517,0.369549415
Gene_57518,-1.430862066
Gene_57519,0.804279865
Gene_57520,-1.111480783
Gene_57521,-2.098621345
Gene_57522,0.82397143
Gene_57523,1.010720501
Gene_57524,1.363059709
Gene_57525,0.271629052
Gene_57526,1.475329459
Gene_57527,-1.617080907
Gene_57528,-0.361579913
Gene_57529,0.91024337
Gene_57530,-0.005457435
Gene_57531,0.502590953
Gene_57532,0.478682389
Gene_57533,0.893044833
Gene_57534,1.932404313
Gene_57535,0.494350163
Gene_57536,0.613350249
Gene_57537,-0.909361178
Gene_57538,-0.440070029
Gene_57539,0.162571999
Gene_57540,-0.15528592
Gene_57541,-1.156986717
Gene_57542,1.00060729
Gene_57543,-0.507558232
Gene_57544,-0.021981982
Gene_57545,-1.2549334
Gene_57546,0.663940499
Gene_57547,-0.220728284
Gene_57548,0.598593234
Gene_57549,-2.735904007
Gene_57550,-0.759876303
Gene_57551,0.86925683
Gene_57552,-0.060216479
Gene_57553,2.1423883
Gene_57554,0.311013099
Gene_57555,0.882847095
Gene_57556,0.693272553
Gene_57557,-0.684053743
Gene_57558,-0.278752216
Gene_57559,0.674869053
Gene_57560,0.44108568
Gene_57561,-1.740873171
Gene_57562,1.004216564
Gene_57563,0.153859729
Gene_57564,-1.912035805
Gene_57565,-0.622753815
Gene_57566,0.675571592
Gene_57567,-0.62240248
Gene_57568,-0.554359098
Gene_57569,0.740836987
Gene_57570,-0.690649187
Gene_57571,0.673835022
Gene_57572,-1.212187825
Gene_57573,0.801083486
Gene_57574,1.136627195
Gene_57575,0.171276117
Gene_57576,0.003285761
Gene_57577,-1.053157297
Gene_57578,0.947406935
Gene_57579,0.123354536
Gene_57580,1.139723193
Gene_57581,0.561764417
Gene_57582,1.417044595
Gene_57583,0.87878299
Gene_57584,0.963861678
Gene_57585,0.282808707
Gene_57586,-0.318249622
Gene_57587,-0.037328214
Gene_57588,-0.403589437
Gene_57589,0.536466835
Gene_57590,-1.52875307
Gene_57591,0.344083726
Gene_57592,0.200288043
Gene_57593,0.154656233
Gene_57594,-0.789440625
Gene_57595,-1.289393625
Gene_57596,-0.758350333
Gene_57597,-0.057753323
Gene_57598,-0.088811347
Gene_57599,-0.181060463
Gene_57600,-0.013870778
Gene_57601,-0.897878765
Gene_57602,0.195420444
Gene_57603,-1.902882236
Gene_57604,1.166429413
Gene_57605,-0.332272178
Gene_57606,1.481497184
Gene_57607,-0.161501937
Gene_57608,0.411557521
Gene_57609,1.703883054
Gene_57610,0.316024887
Gene_57611,-0.694848673
Gene_57612,0.958181502
Gene_57613,0.310122032
Gene_57614,-1.140013422
Gene_57615,-1.394340453
Gene_57616,-0.755153119
Gene_57617,1.526761902
Gene_57618,0.148527385
Gene_57619,-0.057436314
Gene_57620,1.231051856
Gene_57621,1.820577462
Gene_57622,0.050615769
Gene_57623,0.68050934
Gene_57624,0.696835806
Gene_57625,1.133232418
Gene_57626,-0.093558708
Gene_57627,1.228661204
Gene_57628,-1.617392391
Gene_57629,0.37563927
Gene_57630,-0.908463219
Gene_57631,-0.534814866
Gene_57632,1.498701907
Gene_57633,-0.35998771
Gene_57634,0.009322044
Gene_57635,-0.23361392
Gene_57636,0.126345786
Gene_57637,1.044469936
Gene_57638,-0.112537459
Gene_57639,1.004783577
Gene_57640,0.576305732
Gene_57641,-1.2239205
Gene_57642,0.43514285
Gene_57643,1.235477452
Gene_57644,0.051608141
Gene_57645,0.26215235
Gene_57646,0.520239754
Gene_57647,1.106818061
Gene_57648,1.467886544
Gene_57649,0.953125168
Gene_57650,0.1636554
Gene_57651,0.763335657
Gene_57652,0.942186843
Gene_57653,-0.99949246
Gene_57654,-2.353826664
Gene_57655,-1.722897918
Gene_57656,-0.212771757
Gene_57657,0.247633671
Gene_57658,-1.026455183
Gene_57659,0.367684834
Gene_57660,0.12856638
Gene_57661,-0.542472478
Gene_57662,0.708111153
Gene_57663,-1.395716449
Gene_57664,0.151144295
Gene_57665,1.557439705
Gene_57666,-0.200258435
Gene_57667,0.769221533
Gene_57668,0.73638962
Gene_57669,-0.359886831
Gene_57670,-1.370389314
Gene_57671,-0.60573694
Gene_57672,0.311694412
Gene_57673,1.054842557
Gene_57674,-1.614125472
Gene_57675,-0.792819347
Gene_57676,0.025363566
Gene_57677,-0.835234179
Gene_57678,1.442203742
Gene_57679,-0.139749113
Gene_57680,0.269465292
Gene_57681,-0.835965703
Gene_57682,0.720493507
Gene_57683,-0.918512521
Gene_57684,0.448379696
Gene_57685,1.600614016
Gene_57686,0.826079338
Gene_57687,0.192488253
Gene_57688,-0.783789548
Gene_57689,-0.713948661
Gene_57690,0.442748225
Gene_57691,0.142980657
Gene_57692,0.908244166
Gene_57693,-0.043316583
Gene_57694,0.534576825
Gene_57695,0.100447016
Gene_57696,0.647541722
Gene_57697,-0.30569751
Gene_57698,-1.461639577
Gene_57699,0.995448615
Gene_57700,-0.137318109
Gene_57701,1.357577182
Gene_57702,0.104634968
Gene_57703,0.031125298
Gene_57704,1.332409949
Gene_57705,-0.649502869
Gene_57706,-0.435007256
Gene_57707,0.438795411
Gene_57708,-0.847496613
Gene_57709,1.793209266
Gene_57710,-0.314987289
Gene_57711,-0.189661344
Gene_57712,1.360518619
Gene_57713,0.064162318
Gene_57714,-0.826762894
Gene_57715,0.974125795
Gene_57716,0.865252033
Gene_57717,-1.116698968
Gene_57718,-0.69432502
Gene_57719,-0.990197698
Gene_57720,-3.701105332
Gene_57721,2.113540276
Gene_57722,-1.408872059
Gene_57723,-0.827856624
Gene_57724,0.49506613
Gene_57725,0.33992818
Gene_57726,0.658310115
Gene_57727,0.287757522
Gene_57728,1.528166919
Gene_57729,-0.578948516
Gene_57730,1.757532784
Gene_57731,-0.405308917
Gene_57732,-1.265869706
Gene_57733,-0.383376684
Gene_57734,0.511219835
Gene_57735,1.265898866
Gene_57736,0.683521156
Gene_57737,-1.189112179
Gene_57738,-0.866872085
Gene_57739,-0.566575447
Gene_57740,0.262663752
Gene_57741,1.024475572
Gene_57742,0.15453238
Gene_57743,-1.632017627
Gene_57744,1.355945948
Gene_57745,-0.631335781
Gene_57746,1.269430131
Gene_57747,-0.333908065
Gene_57748,-0.201351643
Gene_57749,0.349499716
Gene_57750,0.904828657
Gene_57751,2.178514989
Gene_57752,-0.401394987
Gene_57753,-0.166783829
Gene_57754,-0.894860813
Gene_57755,-0.833804864
Gene_57756,-0.199671181
Gene_57757,1.001155948
Gene_57758,-0.567464363
Gene_57759,0.98735589
Gene_57760,-0.379983269
Gene_57761,1.108692814
Gene_57762,-2.46656157
Gene_57763,-0.633731034
Gene_57764,1.01748709
Gene_57765,0.460479933
Gene_57766,-0.125655808
Gene_57767,0.310535453
Gene_57768,0.457109868
Gene_57769,-0.035999366
Gene_57770,-0.298347172
Gene_57771,0.92231201
Gene_57772,0.873827272
Gene_57773,1.048219498
Gene_57774,2.112300936
Gene_57775,0.315554705
Gene_57776,2.126112143
Gene_57777,1.611875523
Gene_57778,1.652335931
Gene_57779,0.490496605
Gene_57780,1.002071635
Gene_57781,1.705809377
Gene_57782,-1.066374233
Gene_57783,-0.026064725
Gene_57784,0.287371758
Gene_57785,1.214133498
Gene_57786,0.73138762
Gene_57787,0.934022616
Gene_57788,0.517203651
Gene_57789,0.285645811
Gene_57790,-1.583555807
Gene_57791,-0.420753764
Gene_57792,0.89067083
Gene_57793,0.033662905
Gene_57794,-1.479660414
Gene_57795,-0.491000663
Gene_57796,2.020408522
Gene_57797,-1.465889903
Gene_57798,-2.256649157
Gene_57799,1.138824409
Gene_57800,-0.121473674
Gene_57801,0.578108995
Gene_57802,0.88909697
Gene_57803,-1.297261614
Gene_57804,0.899444579
Gene_57805,-2.091745932
Gene_57806,0.340408657
Gene_57807,0.808927304
Gene_57808,0.150944325
Gene_57809,-1.294132691
Gene_57810,-0.002880026
Gene_57811,1.627285224
Gene_57812,0.550605068
Gene_57813,-0.594920164
Gene_57814,-0.020666913
Gene_57815,0.964507531
Gene_57816,1.570648871
Gene_57817,-1.763258951
Gene_57818,1.14452846
Gene_57819,1.006386624
Gene_57820,-0.932081278
Gene_57821,0.502289239
Gene_57822,-0.252674405
Gene_57823,-0.884263776
Gene_57824,-0.13400887
Gene_57825,-1.403349231
Gene_57826,0.079872639
Gene_57827,-0.458595132
Gene_57828,-0.268741081
Gene_57829,-0.309534298
Gene_57830,-0.178599559
Gene_57831,-0.736439243
Gene_57832,-2.533769702
Gene_57833,1.95757431
Gene_57834,1.727177111
Gene_57835,0.730585484
Gene_57836,-0.391120934
Gene_57837,0.785616804
Gene_57838,-1.746970761
Gene_57839,0.924831065
Gene_57840,-0.525461756
Gene_57841,-1.327999388
Gene_57842,1.160780912
Gene_57843,0.506989446
Gene_57844,-0.484907967
Gene_57845,-0.049044065
Gene_57846,-0.929176853
Gene_57847,0.520795442
Gene_57848,0.475213281
Gene_57849,0.371052026
Gene_57850,-2.147017716
Gene_57851,0.237950869
Gene_57852,-1.121864197
Gene_57853,0.894717613
Gene_57854,-0.065384716
Gene_57855,2.188491839
Gene_57856,-0.557911803
Gene_57857,-1.40419613
Gene_57858,-0.849272224
Gene_57859,0.010345653
Gene_57860,-1.087020383
Gene_57861,-2.385949022
Gene_57862,0.639908155
Gene_57863,2.0764521
Gene_57864,1.387018974
Gene_57865,-0.357362399
Gene_57866,-0.573426745
Gene_57867,-0.052668083
Gene_57868,1.141424561
Gene_57869,-0.576766165
Gene_57870,-0.205933771
Gene_57871,2.242188455
Gene_57872,0.13808732
Gene_57873,1.420818759
Gene_57874,0.325896368
Gene_57875,-0.047587144
Gene_57876,-0.023342254
Gene_57877,-1.458293293
Gene_57878,0.431360153
Gene_57879,0.506561846
Gene_57880,-1.078153201
Gene_57881,1.155922876
Gene_57882,0.110372086
Gene_57883,-0.264437917
Gene_57884,1.517708243
Gene_57885,-1.46547352
Gene_57886,0.449151451
Gene_57887,0.651904467
Gene_57888,0.276839624
Gene_57889,-0.546244566
Gene_57890,2.191049374
Gene_57891,0.723563763
Gene_57892,-0.925048505
Gene_57893,-0.634601766
Gene_57894,-1.819524682
Gene_57895,-0.1596729
Gene_57896,2.066556913
Gene_57897,-1.416738723
Gene_57898,0.310023445
Gene_57899,-0.349400368
Gene_57900,0.320316978
Gene_57901,0.370795707
Gene_57902,0.178008615
Gene_57903,-1.430412197
Gene_57904,-0.837318518
Gene_57905,-0.407732745
Gene_57906,0.11546566
Gene_57907,1.355314951
Gene_57908,2.166288856
Gene_57909,-0.118071634
Gene_57910,-0.435460984
Gene_57911,0.149599711
Gene_57912,0.278561651
Gene_57913,1.854551215
Gene_57914,-1.444162687
Gene_57915,0.707964422
Gene_57916,1.153522958
Gene_57917,-0.915012115
Gene_57918,1.301357091
Gene_57919,-1.005343346
Gene_57920,-1.484167655
Gene_57921,-0.231199118
Gene_57922,0.765650579
Gene_57923,-1.905965716
Gene_57924,-1.7367584
Gene_57925,1.073572152
Gene_57926,-0.153731473
Gene_57927,0.376293586
Gene_57928,0.585365866
Gene_57929,-1.469109675
Gene_57930,-0.582492022
Gene_57931,-0.040231287
Gene_57932,-0.893678339
Gene_57933,-0.3951927
Gene_57934,0.929934644
Gene_57935,-2.057738726
Gene_57936,0.162029904
Gene_57937,-1.046217627
Gene_57938,-0.282487852
Gene_57939,-0.254079949
Gene_57940,0.109122849
Gene_57941,-0.073630497
Gene_57942,0.301153186
Gene_57943,0.616659681
Gene_57944,-1.569894489
Gene_57945,-0.348853639
Gene_57946,-0.788111588
Gene_57947,-1.733675596
Gene_57948,-0.985178051
Gene_57949,1.020987182
Gene_57950,-0.254389176
Gene_57951,0.513673669
Gene_57952,0.431979482
Gene_57953,-0.904529023
Gene_57954,0.538472135
Gene_57955,-1.103486856
Gene_57956,0.724926894
Gene_57957,-0.594955677
Gene_57958,-1.333782845
Gene_57959,0.140469547
Gene_57960,-0.706125282
Gene_57961,0.629298615
Gene_57962,0.711141088
Gene_57963,-2.986500157
Gene_57964,3.443736063
Gene_57965,-1.283417207
Gene_57966,0.716894975
Gene_57967,-0.452613902
Gene_57968,0.330480743
Gene_57969,-0.624452066
Gene_57970,1.473584554
Gene_57971,-1.434102624
Gene_57972,1.033730897
Gene_57973,-1.913408945
Gene_57974,0.096771737
Gene_57975,-1.386828217
Gene_57976,0.713187564
Gene_57977,0.342105121
Gene_57978,0.525069472
Gene_57979,-0.269688086
Gene_57980,-0.264860504
Gene_57981,-0.135346915
Gene_57982,-1.174003806
Gene_57983,2.575907096
Gene_57984,-0.796654065
Gene_57985,-0.400209404
Gene_57986,0.320789714
Gene_57987,-0.447971279
Gene_57988,0.285563802
Gene_57989,-1.851309568
Gene_57990,-0.036342883
Gene_57991,-0.939873832
Gene_57992,0.402027015
Gene_57993,1.528567501
Gene_57994,1.892080804
Gene_57995,-0.452438947
Gene_57996,-2.50776429
