Gene,Z-Score
Gene_48294,1.245668263
Gene_48295,-0.218484168
Gene_48296,-0.659658457
Gene_48297,0.539365443
Gene_48298,0.034446258
Gene_48299,0.759892697
Gene_48300,-2.0010569
Gene_48301,0.516851428
Gene_48302,-0.519277042
Gene_48303,0.037584281
Gene_48304,-0.088170016
Gene_48305,1.346616089
Gene_48306,-1.860496367
Gene_48307,1.614094522
Gene_48308,0.706444098
Gene_48309,0.152136457
Gene_48310,-1.433524935
Gene_48311,-1.672067807
Gene_48312,-0.560946705
Gene_48313,0.635103024
Gene_48314,-0.006002616
Gene_48315,0.578240134
Gene_48316,-1.463356388
Gene_48317,0.044399673
Gene_48318,1.095381375
Gene_48319,1.45188677
Gene_48320,-1.253967229
Gene_48321,-0.351922373
Gene_48322,-0.340797055
Gene_48323,-0.626364756
Gene_48324,0.907769999
Gene_48325,2.871475377
Gene_48326,-1.113714589
Gene_48327,0.424768074
Gene_48328,0.295532475
Gene_48329,0.31698358
Gene_48330,1.332997236
Gene_48331,0.373292974
Gene_48332,-2.136298026
Gene_48333,-1.436824589
Gene_48334,-1.066940851
Gene_48335,-0.74856607
Gene_48336,-0.139581824
Gene_48337,-0.214707983
Gene_48338,-1.823397727
Gene_48339,-1.608702263
Gene_48340,-2.118981783
Gene_48341,-1.554013517
Gene_48342,0.991164254
Gene_48343,-0.270453203
Gene_48344,-0.95270394
Gene_48345,-1.917575758
Gene_48346,-1.012824037
Gene_48347,0.607182661
Gene_48348,0.475664019
Gene_48349,-0.252462905
Gene_48350,-0.267038706
Gene_48351,-1.771252044
Gene_48352,-0.776056304
Gene_48353,0.555579834
Gene_48354,-0.674814679
Gene_48355,1.623476405
Gene_48356,1.205565524
Gene_48357,-0.45377442
Gene_48358,-0.265366021
Gene_48359,2.223075243
Gene_48360,0.847194916
Gene_48361,0.070275206
Gene_48362,0.185702575
Gene_48363,0.148892309
Gene_48364,-0.016973594
Gene_48365,-1.070977547
Gene_48366,-0.402316291
Gene_48367,-1.436039519
Gene_48368,0.724810598
Gene_48369,-0.132487787
Gene_48370,0.775484767
Gene_48371,-1.274428057
Gene_48372,1.422079264
Gene_48373,1.297710056
Gene_48374,-1.574428404
Gene_48375,-0.505880195
Gene_48376,-0.397328974
Gene_48377,-1.437894963
Gene_48378,-0.259868043
Gene_48379,0.558091863
Gene_48380,-0.469428861
Gene_48381,-1.712881908
Gene_48382,0.772488104
Gene_48383,-0.791695863
Gene_48384,-0.686270739
Gene_48385,1.681292405
Gene_48386,0.396654254
Gene_48387,-0.809059502
Gene_48388,-1.189097916
Gene_48389,0.965890561
Gene_48390,0.897044961
Gene_48391,-0.506731037
Gene_48392,-1.259009985
Gene_48393,0.38559928
Gene_48394,0.593921887
Gene_48395,-0.372740091
Gene_48396,-1.103163397
Gene_48397,0.0247586
Gene_48398,0.461749321
Gene_48399,-0.487098836
Gene_48400,0.26189321
Gene_48401,0.360973696
Gene_48402,1.145463942
Gene_48403,-0.420683247
Gene_48404,-1.139256041
Gene_48405,-0.067319671
Gene_48406,1.687502067
Gene_48407,-1.763124078
Gene_48408,-2.313059971
Gene_48409,-0.108038575
Gene_48410,-0.379275303
Gene_48411,-0.208365005
Gene_48412,-0.245573903
Gene_48413,1.005576978
Gene_48414,-0.042461754
Gene_48415,0.8195894
Gene_48416,-2.477503629
Gene_48417,-0.529038222
Gene_48418,-0.815296186
Gene_48419,-2.284651472
Gene_48420,0.103396581
Gene_48421,-0.100309983
Gene_48422,-0.467047609
Gene_48423,-0.125976236
Gene_48424,0.103390583
Gene_48425,1.013098675
Gene_48426,0.642529752
Gene_48427,0.328554727
Gene_48428,2.307238734
Gene_48429,-0.70807294
Gene_48430,-1.359901358
Gene_48431,1.174152098
Gene_48432,1.866838113
Gene_48433,-0.635192127
Gene_48434,1.377801845
Gene_48435,-0.533455817
Gene_48436,0.584753016
Gene_48437,0.640272925
Gene_48438,-0.631052893
Gene_48439,1.846725014
Gene_48440,1.961582624
Gene_48441,-1.021206509
Gene_48442,0.201054246
Gene_48443,0.914502275
Gene_48444,-1.882583338
Gene_48445,0.026230613
Gene_48446,-1.65317784
Gene_48447,0.667484253
Gene_48448,0.085973194
Gene_48449,-0.373769093
Gene_48450,-1.566901408
Gene_48451,-0.598601814
Gene_48452,0.519196981
Gene_48453,-0.040970121
Gene_48454,1.192530828
Gene_48455,1.127758532
Gene_48456,1.085294722
Gene_48457,-0.537768683
Gene_48458,0.294975293
Gene_48459,-0.96523424
Gene_48460,-1.259934414
Gene_48461,1.181853398
Gene_48462,-1.186524022
Gene_48463,-1.293953719
Gene_48464,0.105194656
Gene_48465,-0.27067588
Gene_48466,-0.184218286
Gene_48467,2.305654507
Gene_48468,-0.994466351
Gene_48469,0.495033211
Gene_48470,0.086692558
Gene_48471,1.009338928
Gene_48472,-0.785788873
Gene_48473,-0.224464836
Gene_48474,0.114146669
Gene_48475,-1.433821186
Gene_48476,-1.805550329
Gene_48477,-0.020798639
Gene_48478,1.337637437
Gene_48479,-0.352203731
Gene_48480,-0.215084595
Gene_48481,1.150705726
Gene_48482,-0.14881592
Gene_48483,0.776908973
Gene_48484,2.666467711
Gene_48485,-0.5770643
Gene_48486,-0.177054721
Gene_48487,0.396218144
Gene_48488,1.491623756
Gene_48489,-0.115126777
Gene_48490,0.72926925
Gene_48491,0.347885116
Gene_48492,-0.072239966
Gene_48493,-0.420421594
Gene_48494,-0.609215279
Gene_48495,3.065525898
Gene_48496,-1.541048225
Gene_48497,-1.446289681
Gene_48498,0.244740448
Gene_48499,0.203265999
Gene_48500,0.42635283
Gene_48501,-0.874545017
Gene_48502,-1.026472495
Gene_48503,-0.285496829
Gene_48504,0.907614239
Gene_48505,-1.017734428
Gene_48506,0.151124817
Gene_48507,-0.512259539
Gene_48508,-1.524480908
Gene_48509,-1.281407682
Gene_48510,0.91034778
Gene_48511,-0.603832957
Gene_48512,1.24380868
Gene_48513,-0.03724762
Gene_48514,-1.367826227
Gene_48515,0.477198903
Gene_48516,-0.801341143
Gene_48517,-0.376845223
Gene_48518,1.132724133
Gene_48519,-1.289678554
Gene_48520,-0.449615234
Gene_48521,-1.083532003
Gene_48522,-1.190332925
Gene_48523,-0.473191188
Gene_48524,-0.857569743
Gene_48525,-0.273907023
Gene_48526,0.638840061
Gene_48527,-0.750860502
Gene_48528,-1.468182732
Gene_48529,0.641475996
Gene_48530,-0.757578703
Gene_48531,1.827769001
Gene_48532,-0.408996139
Gene_48533,-0.135975185
Gene_48534,-2.304092299
Gene_48535,-1.161733696
Gene_48536,-2.27914055
Gene_48537,0.294087321
Gene_48538,-0.081796752
Gene_48539,0.63012321
Gene_48540,0.807409976
Gene_48541,0.961471935
Gene_48542,-0.225040187
Gene_48543,0.085412781
Gene_48544,0.578942021
Gene_48545,-0.79472802
Gene_48546,-0.938012447
Gene_48547,1.54006724
Gene_48548,-1.806164208
Gene_48549,0.500004085
Gene_48550,0.341211717
Gene_48551,-1.123320575
Gene_48552,-0.667843058
Gene_48553,-0.35684103
Gene_48554,0.216672286
Gene_48555,0.351671269
Gene_48556,-0.030929544
Gene_48557,0.188392632
Gene_48558,0.659450268
Gene_48559,0.61326323
Gene_48560,1.534306406
Gene_48561,1.043135736
Gene_48562,0.017791324
Gene_48563,0.640682068
Gene_48564,0.423823145
Gene_48565,0.16440658
Gene_48566,-0.868598432
Gene_48567,0.162255875
Gene_48568,-2.065248687
Gene_48569,1.072325184
Gene_48570,0.350347717
Gene_48571,-0.159185034
Gene_48572,-0.420718277
Gene_48573,0.654502551
Gene_48574,1.83751408
Gene_48575,0.375079897
Gene_48576,1.902247856
Gene_48577,0.784354216
Gene_48578,-0.805402496
Gene_48579,0.487729253
Gene_48580,0.39006809
Gene_48581,-0.805992119
Gene_48582,-0.407726356
Gene_48583,-0.427550292
Gene_48584,0.100225479
Gene_48585,-0.280038775
Gene_48586,0.268666846
Gene_48587,0.430686253
Gene_48588,1.267668434
Gene_48589,0.549139792
Gene_48590,-0.701940819
Gene_48591,2.111102914
Gene_48592,-0.695467234
Gene_48593,-0.387592378
Gene_48594,0.59749582
Gene_48595,2.895299688
Gene_48596,0.401585451
Gene_48597,-0.641581872
Gene_48598,-1.639326419
Gene_48599,-1.705824283
Gene_48600,0.010958188
Gene_48601,0.54474577
Gene_48602,-1.419813337
Gene_48603,0.221972201
Gene_48604,-1.313572032
Gene_48605,-0.924404836
Gene_48606,0.631748321
Gene_48607,-0.74762643
Gene_48608,1.310081733
Gene_48609,-0.584378063
Gene_48610,1.109441855
Gene_48611,2.265215184
Gene_48612,-0.745681378
Gene_48613,2.466028674
Gene_48614,0.013486111
Gene_48615,-0.632567301
Gene_48616,-0.296041108
Gene_48617,-0.403445365
Gene_48618,1.4017903
Gene_48619,1.317837392
Gene_48620,1.305968152
Gene_48621,-1.299412908
Gene_48622,0.189302691
Gene_48623,-1.54969431
Gene_48624,1.011098533
Gene_48625,-0.483653307
Gene_48626,0.503078151
Gene_48627,-0.501858507
Gene_48628,-1.755852948
Gene_48629,0.885153245
Gene_48630,0.962391147
Gene_48631,0.139369122
Gene_48632,-2.111400445
Gene_48633,0.750354311
Gene_48634,-0.737588107
Gene_48635,0.516576314
Gene_48636,-0.490602799
Gene_48637,-0.387961165
Gene_48638,0.497617505
Gene_48639,-0.820904924
Gene_48640,-0.166684126
Gene_48641,0.509598858
Gene_48642,2.166449128
Gene_48643,-0.074469318
Gene_48644,0.839489315
Gene_48645,-1.171808148
Gene_48646,1.694632844
Gene_48647,-0.808038092
Gene_48648,-0.132191545
Gene_48649,0.511215374
Gene_48650,-0.779914209
Gene_48651,1.080908399
Gene_48652,-0.661807347
Gene_48653,0.830623923
Gene_48654,1.067701974
Gene_48655,0.578428889
Gene_48656,0.708430968
Gene_48657,2.530874549
Gene_48658,0.416544272
Gene_48659,0.109839304
Gene_48660,0.336232934
Gene_48661,1.271326718
Gene_48662,2.329275286
Gene_48663,-0.166465745
Gene_48664,-0.912379325
Gene_48665,1.162549437
Gene_48666,-1.363088136
Gene_48667,0.257758779
Gene_48668,0.304625099
Gene_48669,-0.107337141
Gene_48670,-0.048540177
Gene_48671,-1.652493606
Gene_48672,-0.868281374
Gene_48673,0.937090828
Gene_48674,-2.041268794
Gene_48675,-0.085994212
Gene_48676,-0.312565884
Gene_48677,-1.992438655
Gene_48678,1.692376449
Gene_48679,-1.030268092
Gene_48680,0.548926713
Gene_48681,-0.468897608
Gene_48682,-0.844859779
Gene_48683,-0.235980565
Gene_48684,-0.356354079
Gene_48685,-0.186733513
Gene_48686,-0.786951784
Gene_48687,-1.013984577
Gene_48688,1.004456424
Gene_48689,0.006935622
Gene_48690,-0.060313467
Gene_48691,-0.891478061
Gene_48692,1.574398857
Gene_48693,-0.087428576
Gene_48694,-1.895709191
Gene_48695,0.275823647
Gene_48696,-0.764193836
Gene_48697,0.910833963
Gene_48698,1.038431624
Gene_48699,0.922933772
Gene_48700,-0.461406906
Gene_48701,-0.11289835
Gene_48702,0.248605622
Gene_48703,0.892661317
Gene_48704,-1.037753188
Gene_48705,0.093425959
Gene_48706,1.867922939
Gene_48707,-0.535393603
Gene_48708,-0.02607077
Gene_48709,2.613487555
Gene_48710,-0.241236613
Gene_48711,-1.538794057
Gene_48712,-0.057380629
Gene_48713,1.672929555
Gene_48714,1.0567146
Gene_48715,-0.979691019
Gene_48716,0.415394714
Gene_48717,-0.175844851
Gene_48718,0.812033728
Gene_48719,-0.615397434
Gene_48720,0.494517703
Gene_48721,1.910252823
Gene_48722,-2.612366377
Gene_48723,0.592892594
Gene_48724,1.319067074
Gene_48725,-1.556336982
Gene_48726,-0.720596857
Gene_48727,-0.393703639
Gene_48728,-0.730910147
Gene_48729,-0.805813663
Gene_48730,-0.374742919
Gene_48731,0.851694843
Gene_48732,1.487652324
Gene_48733,1.302654087
Gene_48734,0.99380084
Gene_48735,1.832115093
Gene_48736,2.031327645
Gene_48737,0.166059117
Gene_48738,1.430965256
Gene_48739,0.423919199
Gene_48740,-0.216239043
Gene_48741,-0.049768712
Gene_48742,1.012517466
Gene_48743,1.465591165
Gene_48744,0.580454365
Gene_48745,-0.396037885
Gene_48746,-0.489478927
Gene_48747,-1.853284482
Gene_48748,0.360934032
Gene_48749,0.292892594
Gene_48750,-1.044637351
Gene_48751,0.473104921
Gene_48752,0.456333362
Gene_48753,-1.483712419
Gene_48754,-0.321743978
Gene_48755,1.409045719
Gene_48756,-0.633180524
Gene_48757,0.017641683
Gene_48758,0.160456804
Gene_48759,-0.026336195
Gene_48760,0.688704049
Gene_48761,0.935221704
Gene_48762,1.264582691
Gene_48763,-0.313497928
Gene_48764,0.523866606
Gene_48765,0.839829287
Gene_48766,-0.118333432
Gene_48767,-0.719161695
Gene_48768,0.143578187
Gene_48769,-0.605731532
Gene_48770,-0.704228094
Gene_48771,0.220133908
Gene_48772,-0.188316318
Gene_48773,0.175521895
Gene_48774,-1.551226568
Gene_48775,-0.175547129
Gene_48776,-2.260264902
Gene_48777,-1.045470175
Gene_48778,-0.088933551
Gene_48779,1.213122565
Gene_48780,0.536850861
Gene_48781,0.090276868
Gene_48782,-0.376744972
Gene_48783,-0.250592461
Gene_48784,1.305779198
Gene_48785,-1.106348596
Gene_48786,-0.725538261
Gene_48787,1.06675541
Gene_48788,-0.343927147
Gene_48789,1.939085986
Gene_48790,0.690699884
Gene_48791,1.154957063
Gene_48792,-1.625627521
Gene_48793,1.059426623
Gene_48794,-0.849389683
Gene_48795,0.71576457
Gene_48796,-0.363701301
Gene_48797,0.222803419
Gene_48798,-1.106230282
Gene_48799,-1.720580399
Gene_48800,0.15055643
Gene_48801,-0.293799892
Gene_48802,-0.893795623
Gene_48803,-1.682049988
Gene_48804,-2.675054028
Gene_48805,0.523559231
Gene_48806,-0.25506482
Gene_48807,-0.603864972
Gene_48808,0.212811505
Gene_48809,1.01440426
Gene_48810,0.269566527
Gene_48811,-0.443129023
Gene_48812,2.132488495
Gene_48813,-0.635752682
Gene_48814,-1.409630907
Gene_48815,0.099815638
Gene_48816,-0.255560786
Gene_48817,0.947094243
Gene_48818,-0.526288691
Gene_48819,-0.165153907
Gene_48820,-0.865767751
Gene_48821,0.807658522
Gene_48822,0.143569998
Gene_48823,-0.275184763
Gene_48824,-0.149990366
Gene_48825,-0.021310499
Gene_48826,-1.437360958
Gene_48827,1.162708382
Gene_48828,1.104028312
Gene_48829,0.040680389
Gene_48830,-0.066190447
Gene_48831,-0.996658013
Gene_48832,1.727334962
Gene_48833,1.485454565
Gene_48834,0.394394733
Gene_48835,0.820048087
Gene_48836,1.230480968
Gene_48837,1.027470055
Gene_48838,-0.856194971
Gene_48839,-0.31112649
Gene_48840,0.468182186
Gene_48841,0.203324932
Gene_48842,0.753059069
Gene_48843,0.643725403
Gene_48844,0.246971328
Gene_48845,-2.603736706
Gene_48846,1.172836278
Gene_48847,0.839035816
Gene_48848,2.069214129
Gene_48849,-0.477497586
Gene_48850,-1.84290613
Gene_48851,-0.18044834
Gene_48852,0.456680339
Gene_48853,-0.442038862
Gene_48854,1.371793668
Gene_48855,-0.660139485
Gene_48856,-0.100885323
Gene_48857,-0.245989927
Gene_48858,2.774311459
Gene_48859,-0.90607766
Gene_48860,0.583731471
Gene_48861,-1.201207505
Gene_48862,0.342964748
Gene_48863,-0.95446718
Gene_48864,1.099944565
Gene_48865,0.908128616
Gene_48866,0.271520256
Gene_48867,-1.391429472
Gene_48868,-0.053204302
Gene_48869,-0.304137703
Gene_48870,0.830392864
Gene_48871,-0.902488413
Gene_48872,1.155061481
Gene_48873,0.967387068
Gene_48874,-1.374400928
Gene_48875,-0.21960308
Gene_48876,-0.05133547
Gene_48877,1.005947859
Gene_48878,-0.686820673
Gene_48879,0.207604169
Gene_48880,1.099058519
Gene_48881,0.251269313
Gene_48882,-1.857320945
Gene_48883,-0.494520722
Gene_48884,0.904232404
Gene_48885,0.779375469
Gene_48886,-2.24939067
Gene_48887,0.200737791
Gene_48888,0.946004561
Gene_48889,0.538924488
Gene_48890,0.653574997
Gene_48891,2.06231642
Gene_48892,-0.04345314
Gene_48893,0.304776545
Gene_48894,-0.939495512
Gene_48895,-0.634671123
Gene_48896,-0.331974238
Gene_48897,0.849725657
Gene_48898,-0.74760878
Gene_48899,1.23462309
Gene_48900,-1.093166232
Gene_48901,0.639604903
Gene_48902,0.552066559
Gene_48903,0.257478087
Gene_48904,0.984638659
Gene_48905,-0.742541369
Gene_48906,-0.466126703
Gene_48907,-0.963353208
Gene_48908,0.009012004
Gene_48909,-0.119942087
Gene_48910,0.856455059
Gene_48911,0.386811691
Gene_48912,0.689417324
Gene_48913,-0.197129098
Gene_48914,0.405674475
Gene_48915,1.812735417
Gene_48916,-1.345542084
Gene_48917,-1.839094273
Gene_48918,0.636913022
Gene_48919,-0.848542734
Gene_48920,-1.381731281
Gene_48921,0.53390779
Gene_48922,-1.00437615
Gene_48923,1.539056085
Gene_48924,0.156469614
Gene_48925,-0.202605833
Gene_48926,-0.821580417
Gene_48927,0.215188374
Gene_48928,-1.590921339
Gene_48929,-2.468290027
Gene_48930,-1.554154052
Gene_48931,1.137190157
Gene_48932,-0.924139145
Gene_48933,-1.434502266
Gene_48934,-0.088801403
Gene_48935,2.224687629
Gene_48936,1.091894609
Gene_48937,-0.800444747
Gene_48938,-0.818464105
Gene_48939,-0.795955112
Gene_48940,-0.91026463
Gene_48941,0.543793298
Gene_48942,-0.335948485
Gene_48943,-1.113139877
Gene_48944,-1.336267123
Gene_48945,2.301033609
Gene_48946,0.738746221
Gene_48947,-0.856090139
Gene_48948,1.212359467
Gene_48949,-1.152389174
Gene_48950,-0.137110493
Gene_48951,-0.246564188
Gene_48952,0.182326167
Gene_48953,-0.942102205
Gene_48954,0.128491249
Gene_48955,-1.748379644
Gene_48956,-0.376731914
Gene_48957,1.33523077
Gene_48958,1.025352485
Gene_48959,-0.696014093
Gene_48960,-1.525935883
Gene_48961,-2.183144891
Gene_48962,0.617470856
Gene_48963,0.278389533
Gene_48964,0.385673188
Gene_48965,1.690602804
Gene_48966,0.152894245
Gene_48967,0.228082126
Gene_48968,-1.397379592
Gene_48969,1.623937069
Gene_48970,-0.163957819
Gene_48971,-0.816876088
Gene_48972,0.207856643
Gene_48973,2.000311612
Gene_48974,2.13519919
Gene_48975,-0.970399576
Gene_48976,1.175371608
Gene_48977,0.335731455
Gene_48978,0.987592184
Gene_48979,0.276716309
Gene_48980,0.614884888
Gene_48981,1.321305249
Gene_48982,-1.749169741
Gene_48983,0.360373975
Gene_48984,-1.169512197
Gene_48985,-0.463599299
Gene_48986,0.000971284
Gene_48987,-1.007832052
Gene_48988,-0.581387797
Gene_48989,-1.400716461
Gene_48990,-0.593279961
Gene_48991,0.511851511
Gene_48992,0.865452659
Gene_48993,-0.769378752
Gene_48994,1.327791337
Gene_48995,0.577384224
Gene_48996,1.433389072
Gene_48997,-1.770777876
Gene_48998,0.311250876
Gene_48999,0.611213148
Gene_49000,-1.718524071
Gene_49001,2.414247892
Gene_49002,-0.636562542
Gene_49003,0.54385869
Gene_49004,0.926744184
Gene_49005,0.101182885
Gene_49006,1.385828072
Gene_49007,1.995213201
Gene_49008,-1.109611654
Gene_49009,0.116146071
Gene_49010,0.915676856
Gene_49011,-1.633038713
Gene_49012,1.064273284
Gene_49013,1.706535704
Gene_49014,1.283886862
Gene_49015,0.438444887
Gene_49016,1.539459635
Gene_49017,0.357451275
Gene_49018,-1.319616748
Gene_49019,-0.521894539
Gene_49020,-0.255624108
Gene_49021,-0.063950374
Gene_49022,-0.094229756
Gene_49023,-0.338250321
Gene_49024,0.218843524
Gene_49025,1.504236304
Gene_49026,0.214112514
Gene_49027,0.628716482
Gene_49028,-2.193921493
Gene_49029,0.125977185
Gene_49030,1.086834805
Gene_49031,1.246850068
Gene_49032,1.145102465
Gene_49033,0.303411572
Gene_49034,0.413935232
Gene_49035,-0.672721232
Gene_49036,0.845018343
Gene_49037,-0.667393819
Gene_49038,0.680894217
Gene_49039,0.041512943
Gene_49040,0.014941586
Gene_49041,1.001241872
Gene_49042,0.561206944
Gene_49043,0.282597417
Gene_49044,-0.497726798
Gene_49045,1.602313235
Gene_49046,0.332963473
Gene_49047,0.747387327
Gene_49048,0.080947111
Gene_49049,-0.693732303
Gene_49050,0.354945419
Gene_49051,-0.595765864
Gene_49052,0.437777807
Gene_49053,-3.26530128
Gene_49054,-0.400813952
Gene_49055,-0.014348691
Gene_49056,-0.954428376
Gene_49057,0.363782184
Gene_49058,-0.422223755
Gene_49059,-0.005909585
Gene_49060,-0.551525682
Gene_49061,0.971910993
Gene_49062,0.545971837
Gene_49063,0.297905957
Gene_49064,0.061990835
Gene_49065,2.530632093
Gene_49066,-0.157409778
Gene_49067,-0.696886373
Gene_49068,-1.173060858
Gene_49069,0.905355113
Gene_49070,1.631218819
Gene_49071,-0.848056026
Gene_49072,-0.284896679
Gene_49073,-0.3594302
Gene_49074,-0.124096827
Gene_49075,-1.767772132
Gene_49076,0.806726194
Gene_49077,1.190244148
Gene_49078,-1.904554504
Gene_49079,1.757935074
Gene_49080,1.617538092
Gene_49081,-3.069850685
Gene_49082,-2.173318223
Gene_49083,-0.132929845
Gene_49084,1.316040415
Gene_49085,0.289770754
Gene_49086,0.021384367
Gene_49087,0.573662062
Gene_49088,-0.808094209
Gene_49089,1.277359713
Gene_49090,-0.103616646
Gene_49091,-1.633028019
Gene_49092,-0.795477683
Gene_49093,0.369008636
Gene_49094,-0.289679351
Gene_49095,-0.393264115
Gene_49096,0.202932738
Gene_49097,0.358624443
Gene_49098,-1.230381157
Gene_49099,1.223491684
Gene_49100,-0.131121756
Gene_49101,0.419686331
Gene_49102,0.097381923
Gene_49103,-0.410116744
Gene_49104,0.911643716
Gene_49105,0.081169207
Gene_49106,0.073317599
Gene_49107,-2.488693708
Gene_49108,0.819951987
Gene_49109,-0.170533658
Gene_49110,0.7549324
Gene_49111,1.644961331
Gene_49112,0.823366572
Gene_49113,0.054151326
Gene_49114,-0.286427115
Gene_49115,2.525723192
Gene_49116,0.483385314
Gene_49117,0.209630088
Gene_49118,-0.182939879
Gene_49119,-0.896556764
Gene_49120,-1.950686833
Gene_49121,1.521176291
Gene_49122,-0.779383067
Gene_49123,-0.190315553
Gene_49124,-0.106058476
Gene_49125,1.433107931
Gene_49126,-0.766291905
Gene_49127,0.257348751
Gene_49128,0.51216334
Gene_49129,-1.384452482
Gene_49130,-1.478464181
Gene_49131,-0.715019543
Gene_49132,0.243669958
Gene_49133,0.116490181
Gene_49134,-0.119082563
Gene_49135,0.652386
Gene_49136,-0.856795612
Gene_49137,-0.170544806
Gene_49138,-0.113542486
Gene_49139,-0.829787618
Gene_49140,2.301694951
Gene_49141,-2.160437989
Gene_49142,1.240680832
Gene_49143,0.800072213
Gene_49144,0.808287605
Gene_49145,0.095848535
Gene_49146,1.333578573
Gene_49147,-0.448359597
Gene_49148,0.392439191
Gene_49149,0.073200425
Gene_49150,-0.232310905
Gene_49151,0.121852006
Gene_49152,-0.948759088
Gene_49153,-0.6640326
Gene_49154,1.580313753
Gene_49155,2.881597808
Gene_49156,0.51995533
Gene_49157,0.833558045
Gene_49158,0.252031485
Gene_49159,0.455054559
Gene_49160,0.543791858
Gene_49161,1.035428433
Gene_49162,1.536949818
Gene_49163,-0.884414139
Gene_49164,2.827798524
Gene_49165,0.138268961
Gene_49166,0.138596066
Gene_49167,-0.412909342
Gene_49168,-0.409082021
Gene_49169,0.616370904
Gene_49170,0.637156673
Gene_49171,0.565223671
Gene_49172,-0.454835663
Gene_49173,-2.701183263
Gene_49174,-1.795533599
Gene_49175,0.013287852
Gene_49176,0.335881338
Gene_49177,-0.419695778
Gene_49178,-0.69290223
Gene_49179,0.296693209
Gene_49180,-0.107631288
Gene_49181,-0.476492678
Gene_49182,-1.615505852
Gene_49183,-0.843934598
Gene_49184,0.93259245
Gene_49185,-0.962632808
Gene_49186,0.663654475
Gene_49187,1.386404098
Gene_49188,-0.791062218
Gene_49189,-0.444653839
Gene_49190,0.987349972
Gene_49191,1.23283175
Gene_49192,-0.644794633
Gene_49193,-1.621327844
Gene_49194,1.254876412
Gene_49195,0.583857577
Gene_49196,0.400629726
Gene_49197,0.915592147
Gene_49198,-1.185108602
Gene_49199,0.391199036
Gene_49200,-0.285266526
Gene_49201,0.60275582
Gene_49202,0.799038368
Gene_49203,0.97655331
Gene_49204,0.598560976
Gene_49205,0.250683265
Gene_49206,0.284162571
Gene_49207,0.366764285
Gene_49208,-0.624305851
Gene_49209,-0.370496415
Gene_49210,0.402336643
Gene_49211,0.650479986
Gene_49212,-0.650992863
Gene_49213,-1.076631982
Gene_49214,-1.675299087
Gene_49215,-1.261335293
Gene_49216,-0.539557363
Gene_49217,-0.446615232
Gene_49218,-0.282836778
Gene_49219,-1.205018412
Gene_49220,-1.812542358
Gene_49221,0.126563382
Gene_49222,0.126968413
Gene_49223,0.621335742
Gene_49224,0.815038018
Gene_49225,0.392358072
Gene_49226,0.114667636
Gene_49227,0.876006062
Gene_49228,1.424058992
Gene_49229,-0.676676228
Gene_49230,0.770260671
Gene_49231,-0.624176687
Gene_49232,0.219034411
Gene_49233,1.0695397
Gene_49234,-0.273667733
Gene_49235,-0.952076863
Gene_49236,-0.459211989
Gene_49237,-0.953048214
Gene_49238,-1.074212793
Gene_49239,1.206573398
Gene_49240,0.532370835
Gene_49241,-0.719553715
Gene_49242,-0.98439156
Gene_49243,-0.915406741
Gene_49244,-0.719726761
Gene_49245,1.152658212
Gene_49246,-0.110089974
Gene_49247,2.131614379
Gene_49248,-0.039739208
Gene_49249,-0.575644818
Gene_49250,0.927769223
Gene_49251,-1.670142386
Gene_49252,0.188448355
Gene_49253,-1.212174167
Gene_49254,-2.18213001
Gene_49255,-0.117647714
Gene_49256,0.834776251
Gene_49257,0.213925967
Gene_49258,0.093735373
Gene_49259,-2.598781171
Gene_49260,-0.154963615
Gene_49261,-0.145188659
Gene_49262,0.621261784
Gene_49263,-1.058131496
Gene_49264,0.829655727
Gene_49265,-0.509377679
Gene_49266,-0.299299788
Gene_49267,0.52793948
Gene_49268,-1.189425645
Gene_49269,0.824206384
Gene_49270,-1.354641497
Gene_49271,0.655175493
Gene_49272,-0.235471079
Gene_49273,-0.153769791
Gene_49274,-3.065138772
Gene_49275,-0.59075838
Gene_49276,-0.210222133
Gene_49277,1.548624266
Gene_49278,-0.035919716
Gene_49279,-0.652968222
Gene_49280,0.833658206
Gene_49281,-0.505163828
Gene_49282,1.032212478
Gene_49283,0.26134939
Gene_49284,-0.899556671
Gene_49285,0.937865539
Gene_49286,0.601036217
Gene_49287,0.895707423
Gene_49288,-0.182116231
Gene_49289,0.601131136
Gene_49290,1.92048839
Gene_49291,0.171401107
Gene_49292,-0.39864259
Gene_49293,1.543959615
Gene_49294,0.667108992
Gene_49295,-0.450486851
Gene_49296,1.7351266
Gene_49297,-1.203416989
Gene_49298,0.529164687
Gene_49299,1.146488661
Gene_49300,1.071744973
Gene_49301,-0.899969111
Gene_49302,-1.240560362
Gene_49303,0.229506333
Gene_49304,0.70474828
Gene_49305,-1.077959232
Gene_49306,0.30178282
Gene_49307,-1.457486454
Gene_49308,1.060844312
Gene_49309,-0.571282569
Gene_49310,-0.164026827
Gene_49311,0.864317094
Gene_49312,0.77120339
Gene_49313,0.473946177
Gene_49314,1.029482242
Gene_49315,0.409046599
Gene_49316,1.447532782
Gene_49317,-1.7107841
Gene_49318,-0.059566739
Gene_49319,-0.102065835
Gene_49320,-0.218970726
Gene_49321,0.497428797
Gene_49322,0.213996002
Gene_49323,0.824820164
Gene_49324,-1.18387309
Gene_49325,2.29221164
Gene_49326,-0.390972111
Gene_49327,0.286756363
Gene_49328,-0.206241574
Gene_49329,0.081066651
Gene_49330,-0.534910501
